OBJECTID,OID_,OBJECTID_1,title,category,target,weapon,killedinac,injured,datetimest,ORIG_OID,POINT_X,POINT_Y
-1,,760,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,9,2,11/26/2014 0:00:00,760,604440.277226881938986,4053366.709527682512999
-1,,761,IED EXPLOSION,IED,Friendly,Unknown,8,8,11/26/2014 0:00:00,761,600482.387549338163808,4049093.475811996497214
-1,,762,INDIRECT FIRE RPT,Indirect Fire,Friendly,Unknown,9,0,11/26/2014 0:00:00,762,603969.857032492989674,4051633.733187810052186
-1,,763,MINE STRIKE RPT,Mine,Neutral,Mine,0,9,11/26/2014 0:00:00,763,602837.590627792757004,4051065.479445972479880
-1,,764,IED EXPLOSION RPT,IED,Friendly,VOIED,9,8,11/26/2014 0:00:00,764,604687.416598544688895,4049098.481621109414846
-1,,765,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,9,9,11/26/2014 0:00:00,765,602910.878982623922639,4050418.097836534958333
-1,,766,IED EXPLOSION RPT,IED,Friendly,VOIED,0,0,11/27/2014 0:00:00,766,598830.330288333236240,4051179.611462398432195
-1,,767,UNEXPLODED ORDNANCE RPT,Unexploded Ordnance,Friendly,Unknown,9,8,11/27/2014 0:00:00,767,602701.347968743881211,4049396.769467323552817
-1,,768,ARREST RPT,Arrest,Enemy,None,9,7,11/27/2014 0:00:00,768,602798.895858036936261,4048842.747812640387565
-1,,769,IED EXPLOSION RPT,IED,Friendly,VOIED,2,9,11/27/2014 0:00:00,769,598843.903991999570280,4050469.905716125853360
-1,,770,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,2,0,11/27/2014 0:00:00,770,603992.615301094949245,4051946.984049237798899
-1,,771,INDIRECT FIRE RPT (Rocket),Indirect Fire,Friendly,Rocket,9,0,11/27/2014 0:00:00,771,596639.694976017228328,4051436.410880212672055
-1,,772,ATTACK RPT,Attack,Friendly,Small Arms,9,8,11/27/2014 0:00:00,772,600377.838634340092540,4049687.746379730757326
-1,,773,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,2,0,11/27/2014 0:00:00,773,602414.215824698447250,4051130.349831235129386
-1,,774,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,9,11/27/2014 0:00:00,774,598204.004841967020184,4050536.377011538948864
-1,,775,IED EXPLOSION RPT,IED,Friendly,VOIED,9,0,11/27/2014 0:00:00,775,601371.155372266890481,4051334.742303519975394
-1,,776,MINE FOUND/CLEARED RPT,Mine,Friendly,Mine,0,0,11/27/2014 0:00:00,776,604628.710924035287462,4052163.078181317076087
-1,,777,IED EXPLOSION RPT,IED,Friendly,Unknown,9,9,11/27/2014 0:00:00,777,603037.969852918060496,4050158.649259052239358
-1,,778,DIRECT FIRE RPT,Direct Fire,Friendly,RPG,5,0,11/27/2014 0:00:00,778,604047.552482391009107,4051263.158406231086701
-1,,779,DIRECT FIRE RPT,Direct Fire,Friendly,VOIED,9,9,11/27/2014 0:00:00,779,603697.274827775661834,4050889.476977083366364
-1,,780,MINE FOUND/CLEARED RPT,Mine,Friendly,Mine,9,9,11/27/2014 0:00:00,780,604424.145617038011551,4050475.600505373906344
-1,,781,IED EXPLOSION RPT,IED,Friendly,CWIED,1,1,11/28/2014 0:00:00,781,604792.261949215549976,4053296.876603850629181
-1,,782,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,0,2,11/28/2014 0:00:00,782,595160.288194519118406,4053652.940144929569215
-1,,783,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,2,0,11/28/2014 0:00:00,783,603842.918529144139029,4051753.269838492386043
-1,,784,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,9,0,11/28/2014 0:00:00,784,601461.491011368809268,4051338.958224721718580
-1,,785,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,9,4,11/28/2014 0:00:00,785,596097.924046489293687,4045423.576018068939447
-1,,786,IED EXPLOSION RPT,IED,Friendly,RCIED,8,0,11/28/2014 0:00:00,786,603255.108086256543174,4051223.656494295224547
-1,,787,SMALL UNIT ACTIONS RPT,Other,Enemy,Small Arms,1,0,11/28/2014 0:00:00,787,598662.007286061067134,4051304.591180996503681
-1,,788,IED EXPLOSION RPT,IED,Friendly,Unknown,9,0,11/28/2014 0:00:00,788,596859.760726893204264,4051696.231706791091710
-1,,789,IED EXPLOSION RPT,IED,Friendly,VOIED,8,1,11/28/2014 0:00:00,789,603927.138010407099500,4052327.780283828265965
-1,,790,ATTACK RPT,Attack,Friendly,Rocket,0,4,11/28/2014 0:00:00,790,595941.138968266663142,4045183.477053647395223
-1,,791,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,9,11/28/2014 0:00:00,791,603803.020845643128268,4050560.301070838700980
-1,,792,IED EXPLOSION RPT,IED,Friendly,Unknown,9,0,11/28/2014 0:00:00,792,603653.762354147620499,4051829.010465117637068
-1,,793,IED EXPLOSION RPT,IED,Friendly,VOIED,9,8,11/28/2014 0:00:00,793,598846.306297112372704,4049130.981857691425830
-1,,794,IED EXPLOSION RPT,IED,Friendly,VOIED,9,4,11/28/2014 0:00:00,794,596733.522534351097420,4044993.864788810256869
-1,,795,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,1,0,11/28/2014 0:00:00,795,601981.867546370835043,4051305.973460857756436
-1,,796,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,8,11/28/2014 0:00:00,796,603935.878770549781621,4049520.252437153831124
-1,,797,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,9,11/28/2014 0:00:00,797,602197.255914412438869,4050520.041342185810208
-1,,798,MEDEVAC RPT,Other,Neutral,Unknown,1,4,11/28/2014 0:00:00,798,596781.774604296893813,4045438.141011140309274
-1,,799,SMALL UNIT ACTIONS RPT,Other,Enemy,Small Arms,9,9,11/28/2014 0:00:00,799,602212.064057880314067,4050513.113427634816617
-1,,800,IED EXPLOSION RPT,IED,Friendly,VOIED,6,8,11/28/2014 0:00:00,800,602362.143078361172229,4048911.354119420517236
-1,,801,IED EXPLOSION RPT,IED,Friendly,VOIED,5,9,11/28/2014 0:00:00,801,603500.032951530185528,4050679.876671781297773
-1,,802,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,3,1,11/28/2014 0:00:00,802,598040.973619270022027,4052407.455380602739751
-1,,803,IED EXPLOSION RPT,IED,Friendly,VOIED,4,8,11/29/2014 0:00:00,803,603471.827390592196025,4049830.864678846206516
-1,,804,ESCALATION OF FORCE RPT,Other,Enemy,Unknown,9,0,11/29/2014 0:00:00,804,603877.834281463874504,4052125.184988446999341
-1,,805,IED EXPLOSION RPT,IED,Friendly,CWIED,9,4,11/29/2014 0:00:00,805,596089.312810664763674,4045401.917873906437308
-1,,806,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,3,0,11/29/2014 0:00:00,806,594911.244727406185120,4052065.377522137016058
-1,,807,SURVEILLANCE RPT,Surveillance,Enemy,Unknown,3,8,11/29/2014 0:00:00,807,599044.632055892143399,4049772.567266211844981
-1,,808,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,5,8,11/29/2014 0:00:00,808,602739.976704023778439,4049934.973109949380159
-1,,809,IED EXPLOSION RPT,IED,Friendly,VOIED,4,8,11/29/2014 0:00:00,809,603111.061770260683261,4049294.252871011849493
-1,,810,ATTACK RPT,Attack,Friendly,Small Arms,9,5,11/29/2014 0:00:00,810,596139.832220799173228,4046062.615638103801757
-1,,811,IED EXPLOSION RPT,IED,Friendly,VOIED,0,2,11/29/2014 0:00:00,811,596489.311066432972439,4053493.727397119160742
-1,,812,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,8,5,11/29/2014 0:00:00,812,596674.321547616971657,4046349.994121710304171
-1,,813,INTERDICTION RPT,Other,Friendly,VBIED,0,9,11/29/2014 0:00:00,813,593927.900775348185562,4050275.663107753731310
-1,,814,IED EXPLOSION RPT,IED,Friendly,VOIED,2,0,11/29/2014 0:00:00,814,602108.788190881023183,4051484.314943380653858
-1,,815,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,5,0,11/29/2014 0:00:00,815,602102.060547231463715,4051213.334632200188935
-1,,816,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,1,7,11/29/2014 0:00:00,816,605005.416209782473743,4048854.707705519162118
-1,,817,INDIRECT FIRE RPT (Rocket),Indirect Fire,Friendly,Rocket,1,1,11/29/2014 0:00:00,817,597280.274806013330817,4052314.423843558412045
-1,,818,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,4,5,11/30/2014 0:00:00,818,597132.386803472181782,4046320.880231751129031
-1,,819,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,9,0,11/30/2014 0:00:00,819,596357.405210939003155,4051961.054271051194519
-1,,820,DIRECT FIRE RPT,Direct Fire,Friendly,VOIED,9,0,11/30/2014 0:00:00,820,604579.038336805999279,4051947.944413509219885
-1,,821,IED EXPLOSION RPT,IED,Friendly,VOIED,9,0,11/30/2014 0:00:00,821,603972.867610883899033,4051185.288261967245489
-1,,822,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,8,11/30/2014 0:00:00,822,604764.052347268792801,4049347.043477600440383
-1,,823,DETAIN RPT,Detain,Enemy,Unknown,0,8,11/30/2014 0:00:00,823,603111.061770260683261,4049294.252871011849493
-1,,824,SURVEILLANCE RPT,Surveillance,Enemy,Unknown,8,1,11/30/2014 0:00:00,824,604902.709644551039673,4053230.018864148296416
-1,,825,IED EXPLOSION RPT,IED,Friendly,VOIED,0,9,11/30/2014 0:00:00,825,599559.006260138587095,4051003.814083890058100
-1,,826,ESCALATION OF FORCE RPT,Other,Enemy,Unknown,1,8,11/30/2014 0:00:00,826,604805.857334640575573,4049200.116481368429959
-1,,827,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,5,9,11/30/2014 0:00:00,827,593927.900775348185562,4050275.663107753731310
-1,,828,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,0,9,11/30/2014 0:00:00,828,599967.604937428841367,4050076.089959205128253
-1,,829,ATTACK RPT,Attack,Friendly,Small Arms,9,0,11/30/2014 0:00:00,829,601466.825710406061262,4051316.718522590585053
-1,,830,ARREST RPT,Arrest,Enemy,Unknown,1,8,11/30/2014 0:00:00,830,600962.570438728318550,4049808.353531039319932
-1,,831,IED EXPLOSION RPT,IED,Friendly,CWIED,0,9,11/30/2014 0:00:00,831,594029.163448022794910,4050285.495941442437470
-1,,832,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,5,1,11/30/2014 0:00:00,832,604461.121069637942128,4052826.534909391310066
-1,,833,IED EXPLOSION RPT,IED,Friendly,VOIED,9,4,11/30/2014 0:00:00,833,596742.135275322943926,4045423.219472466968000
-1,,834,SMALL UNIT ACTIONS RPT,Other,Enemy,Small Arms,0,4,11/30/2014 0:00:00,834,596097.924046489293687,4045423.576018068939447
-1,,835,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,9,11/30/2014 0:00:00,835,603498.668786356225610,4050675.778454050421715
-1,,836,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,5,9,11/30/2014 0:00:00,836,601312.770284411846660,4050656.123506071511656
-1,,837,IED EXPLOSION RPT,IED,Friendly,VOIED,9,8,11/30/2014 0:00:00,837,604764.052347268792801,4049347.043477600440383
-1,,838,INTERDICTION RPT,IED,Friendly,VBIED,9,9,12/1/2014 0:00:00,838,601786.182591231889091,4050551.432524999137968
-1,,839,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,1,4,12/1/2014 0:00:00,839,596766.193513020058163,4045337.486659592483193
-1,,840,IED EXPLOSION RPT,IED,Friendly,VOIED,9,9,12/1/2014 0:00:00,840,604360.333232511882670,4050703.753850087523460
-1,,841,IED EXPLOSION RPT,IED,Friendly,Unknown,0,8,12/1/2014 0:00:00,841,603384.021996216848493,4049437.789730425924063
-1,,842,ESCALATION OF FORCE RPT,Other,Enemy,Unknown,1,2,12/1/2014 0:00:00,842,596085.693974719149992,4053822.224288750439882
-1,,843,SURVEILLANCE RPT,Surveillance,Enemy,Unknown,4,6,12/1/2014 0:00:00,843,597078.697530706762336,4047399.472160724923015
-1,,844,INDIRECT FIRE RPT,Indirect Fire,Friendly,Unknown,0,9,12/1/2014 0:00:00,844,601086.142835181206465,4050205.940401154104620
-1,,845,IED EXPLOSION RPT,IED,Friendly,VOIED,2,0,12/1/2014 0:00:00,845,602448.028975693276152,4051949.067050052341074
-1,,846,IED EXPLOSION RPT,IED,Friendly,VOIED,0,1,12/1/2014 0:00:00,846,597880.916074473992921,4052193.977908710949123
-1,,847,DETAIN RPT,Detain,Enemy,Unknown,9,0,12/1/2014 0:00:00,847,595997.245818827999756,4051764.509957183618098
-1,,848,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,4,2,12/1/2014 0:00:00,848,603771.190530387335457,4053558.718175699003041
-1,,849,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,9,8,12/1/2014 0:00:00,849,600464.138670501881279,4049805.276334236375988
-1,,850,DISTURBANCE,Disturbance,Friendly,Small Arms,4,0,12/1/2014 0:00:00,850,603877.834281463874504,4052125.184988446999341
-1,,851,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,9,2,12/1/2014 0:00:00,851,596769.563990395865403,4053417.115261781029403
-1,,852,ARREST RPT,Arrest,Enemy,Unknown,1,1,12/1/2014 0:00:00,852,596685.673984965076670,4052748.517720632255077
-1,,853,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,4,0,12/1/2014 0:00:00,853,604207.892114287940785,4051178.592239498160779
-1,,854,ASSASSINATION,Assassination,Neutral,Small Arms,0,0,12/1/2014 0:00:00,854,604524.460371339228004,4051673.302714496850967
-1,,855,UNEXPLODED ORDNANCE RPT,Unexploded Ordnance,Friendly,Unknown,0,4,12/2/2014 0:00:00,855,596755.424688618630171,4044755.115242587868124
-1,,856,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,3,12/2/2014 0:00:00,856,604433.907293744850904,4054532.241665407549590
-1,,857,ATTACK RPT,Attack,Enemy,Unknown,9,0,12/2/2014 0:00:00,857,593564.354086385341361,4051150.613333546090871
-1,,858,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,1,8,12/2/2014 0:00:00,858,604821.303057063836604,4049206.586657078471035
-1,,859,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,4,1,12/2/2014 0:00:00,859,604125.731049087131396,4052601.125836369115859
-1,,860,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,9,12/2/2014 0:00:00,860,599065.055312070529908,4050095.034073670860380
-1,,861,IED EXPLOSION RPT,IED,Friendly,VOIED,9,4,12/2/2014 0:00:00,861,596307.275419023819268,4044982.174155083019286
-1,,862,INDIRECT FIRE RPT,Direct Fire,Friendly,Mortar,9,0,12/2/2014 0:00:00,862,603642.642489166930318,4051883.234505047090352
-1,,863,IED EXPLOSION RPT,IED,Friendly,CWIED,8,9,12/2/2014 0:00:00,863,598567.166295930743217,4050011.319245023187250
-1,,864,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,8,9,12/2/2014 0:00:00,864,601366.841076286858879,4051064.970137316267937
-1,,865,INDIRECT FIRE RPT (Rocket),Indirect Fire,Friendly,Rocket,2,2,12/2/2014 0:00:00,865,603490.355068949749693,4053811.581025256309658
-1,,866,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,2,1,12/2/2014 0:00:00,866,604879.331656269729137,4052386.851030392106622
-1,,867,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,1,0,12/2/2014 0:00:00,867,595230.029222819954157,4051534.001090974081308
-1,,868,MEDEVAC RPT,Other,Neutral,Unknown,9,0,12/2/2014 0:00:00,868,603877.834281463874504,4052125.184988446999341
-1,,869,IED EXPLOSION RPT,IED,Friendly,Unknown,2,0,12/2/2014 0:00:00,869,598903.043488573399372,4051138.088615218177438
-1,,870,DETAIN RPT,Detain,Enemy,Unknown,0,8,12/2/2014 0:00:00,870,603300.782795835868455,4049221.784185133408755
-1,,871,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,1,9,12/2/2014 0:00:00,871,600203.121260469197296,4050545.635424511507154
-1,,872,IED EXPLOSION RPT,IED,Friendly,VOIED,9,0,12/2/2014 0:00:00,872,595111.254313368699513,4051871.232170706614852
-1,,873,MINE FOUND/CLEARED RPT,Mine,Friendly,Mine,9,8,12/2/2014 0:00:00,873,602102.724988624919206,4049198.136230521835387
-1,,874,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,9,8,12/2/2014 0:00:00,874,599215.373899083118886,4049618.551927675027400
-1,,875,IED EXPLOSION RPT,IED,Friendly,VOIED,0,0,12/2/2014 0:00:00,875,596357.405210939003155,4051961.054271051194519
-1,,876,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,1,12/2/2014 0:00:00,876,596818.047046962310560,4052575.140303144231439
-1,,877,ASSASSINATION,Assassination,Neutral,Small Arms,1,9,12/3/2014 0:00:00,877,598543.691664987825789,4050560.595546011347324
-1,,878,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,8,1,12/3/2014 0:00:00,878,603340.047206216957420,4052248.577917478047311
-1,,879,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,0,12/25/2014 0:00:00,879,599645.347120267339051,4051090.545534538105130
-1,,880,IED EXPLOSION RPT,IED,Friendly,VOIED,9,1,12/25/2014 0:00:00,880,597674.977445406373590,4052832.045605558902025
-1,,881,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,1,1,12/25/2014 0:00:00,881,596185.288033221848309,4053053.385633201804012
-1,,882,TURN IN RPT,Other,Friendly,Unknown,5,8,12/25/2014 0:00:00,882,602768.444995641242713,4049318.984539305325598
-1,,883,ESCALATION OF FORCE RPT,Other,Enemy,Unknown,0,1,12/25/2014 0:00:00,883,605259.201981512014754,4052764.740182933863252
-1,,884,SURVEILLANCE RPT,Surveillance,Enemy,Unknown,1,0,12/25/2014 0:00:00,884,594585.118817975977436,4051218.084233741741627
-1,,885,IED EXPLOSION RPT,IED,Friendly,VOIED,8,9,12/25/2014 0:00:00,885,598642.561229399289005,4050968.580906797200441
-1,,886,DIRECT FIRE RPT,Direct Fire,Friendly,RPG,0,0,12/25/2014 0:00:00,886,604371.851669276831672,4051587.293970728758723
-1,,887,MINE STRIKE RPT,Mine,Neutral,Mine,0,2,12/25/2014 0:00:00,887,604493.067403238615952,4053388.315575856715441
-1,,888,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,1,4,12/25/2014 0:00:00,888,596089.312810664763674,4045401.917873906437308
-1,,889,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,9,0,12/25/2014 0:00:00,889,601961.849676262820140,4051272.605793108232319
-1,,890,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,9,12/25/2014 0:00:00,890,598972.157381914090365,4050755.874787555541843
-1,,891,IED EXPLOSION RPT,IED,Friendly,VOIED,1,2,12/25/2014 0:00:00,891,603446.438145819120109,4053610.218791611492634
-1,,892,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,0,5,12/25/2014 0:00:00,892,596658.165106965578161,4045780.914865035098046
-1,,893,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,9,0,12/26/2014 0:00:00,893,601693.579062973149121,4051352.083005031570792
-1,,894,MINE STRIKE RPT,Mine,Neutral,Mine,9,9,12/26/2014 0:00:00,894,599206.941891726921313,4050698.033604091033340
-1,,895,IED EXPLOSION RPT,IED,Friendly,Unknown,1,5,12/26/2014 0:00:00,895,597222.430019357707351,4046112.382806409150362
-1,,896,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,0,4,12/26/2014 0:00:00,896,596535.796202685334720,4045315.395254468079656
-1,,897,ATTACK RPT,Attack,Friendly,Small Arms,8,2,12/26/2014 0:00:00,897,595632.167649592622183,4053486.494319771416485
-1,,898,ATTACK RPT,Attack,Friendly,Rocket,9,4,12/26/2014 0:00:00,898,596144.911482863361016,4045319.231524744536728
-1,,899,MEDEVAC RPT,Other,Neutral,Unknown,1,8,12/26/2014 0:00:00,899,602701.347968743881211,4049396.769467323552817
-1,,900,IED EXPLOSION RPT,IED,Friendly,CWIED,3,9,12/26/2014 0:00:00,900,601992.130016113515012,4051044.258402544073761
-1,,901,IED EXPLOSION RPT,IED,Friendly,RCIED,1,9,12/26/2014 0:00:00,901,601234.844133750535548,4050582.082127020694315
-1,,902,IED EXPLOSION RPT,IED,Friendly,Unknown,8,9,12/26/2014 0:00:00,902,601188.183970283600502,4050518.696552794426680
-1,,903,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,9,0,12/26/2014 0:00:00,903,597364.726672484772280,4052037.431909824721515
-1,,904,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,8,1,12/26/2014 0:00:00,904,596278.035415728110820,4052887.128659039735794
-1,,905,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,1,8,12/26/2014 0:00:00,905,600758.556309662293643,4049468.091004582587630
-1,,906,ESCALATION OF FORCE RPT,Other,Neutral,Small Arms,0,9,12/26/2014 0:00:00,906,603313.500167709309608,4050889.986525910440832
-1,,907,DIRECT FIRE RPT,Direct Fire,Friendly,RPG,1,8,12/26/2014 0:00:00,907,598446.577766239875928,4049791.353723451960832
-1,,908,DIRECT FIRE RPT,Direct Fire,Friendly,RPG,0,9,12/26/2014 0:00:00,908,603651.045782149070874,4050446.966163325123489
-1,,909,IED EXPLOSION RPT,IED,Friendly,VOIED,0,1,12/26/2014 0:00:00,909,597437.922893893090077,4052744.520308189559728
-1,,910,DIRECT FIRE RPT,Direct Fire,Friendly,RPG,0,9,12/26/2014 0:00:00,910,595379.515545565751381,4050981.379690714180470
-1,,911,IED EXPLOSION RPT,IED,Friendly,VOIED,4,8,12/26/2014 0:00:00,911,602701.347968743881211,4049396.769467323552817
-1,,912,IED EXPLOSION RPT,IED,Friendly,VOIED,9,5,12/26/2014 0:00:00,912,596119.079942702082917,4046046.981469440273941
-1,,913,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,9,1,12/26/2014 0:00:00,913,597426.380709095974453,4052270.194526494946331
-1,,914,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,9,12/26/2014 0:00:00,914,594036.065211014938541,4050522.265764784067869
-1,,915,IED EXPLOSION RPT,IED,Friendly,VOIED,8,1,12/26/2014 0:00:00,915,598250.276721401256509,4052594.444997417740524
-1,,916,SAFIRE RPT,Small Arms Fire,Friendly,Small Arms,1,9,12/27/2014 0:00:00,916,603206.099507996113971,4050831.400247524492443
-1,,917,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,8,12/27/2014 0:00:00,917,600001.775196743197739,4049905.112339285667986
-1,,918,IED EXPLOSION RPT,IED,Friendly,VOIED,3,9,12/27/2014 0:00:00,918,603689.262204845785163,4051079.786831003613770
-1,,919,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,4,0,12/27/2014 0:00:00,919,602262.195021357620135,4051273.640581301879138
-1,,920,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,1,12/27/2014 0:00:00,920,604079.689023199025542,4053189.844735871534795
-1,,921,PROPAGANDA,Propaganda,Friendly,RPG,9,9,12/27/2014 0:00:00,921,604013.701469421386719,4050238.582982116378844
-1,,922,IED EXPLOSION RPT,IED,Friendly,VOIED,0,4,12/27/2014 0:00:00,922,605597.928166011464782,4055644.631090964656323
-1,,923,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,1,0,12/27/2014 0:00:00,923,602640.369980065850541,4051807.689205055125058
-1,,924,IED EXPLOSION RPT,IED,Friendly,CWIED,5,0,12/27/2014 0:00:00,924,595160.487403596751392,4051929.228030052036047
-1,,925,IED EXPLOSION RPT,IED,Friendly,VOIED,8,1,12/27/2014 0:00:00,925,604639.244127091602422,4052518.066310507245362
-1,,926,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,5,8,12/28/2014 0:00:00,926,602965.461860801558942,4049326.620277501642704
-1,,927,SAFIRE RPT,Small Arms Fire,Neutral,Small Arms,1,9,12/28/2014 0:00:00,927,601448.481378114898689,4050920.131738983560354
-1,,928,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,9,12/28/2014 0:00:00,928,603122.188379962113686,4050230.811248069629073
-1,,929,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,9,3,12/28/2014 0:00:00,929,595736.875925186439417,4054727.562661353033036
-1,,930,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,1,9,12/28/2014 0:00:00,930,603690.414593772147782,4051124.408706123009324
-1,,931,UNEXPLODED ORDNANCE RPT,Unexploded Ordnance,Friendly,Unknown,2,1,12/28/2014 0:00:00,931,604212.733147214632481,4052511.861755119636655
-1,,932,(COUNTER-INSURGENCY) DEFECTING RPT,Other,Friendly,Unknown,9,9,12/28/2014 0:00:00,932,597871.198145647649653,4050544.211607406847179
-1,,933,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,9,12/28/2014 0:00:00,933,600224.153139721136540,4050139.787161512300372
-1,,934,IED EXPLOSION RPT,IED,Friendly,VOIED,2,9,12/28/2014 0:00:00,934,594159.743556099710986,4050489.637421089224517
-1,,935,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,0,0,12/28/2014 0:00:00,935,596198.601806784863584,4052012.232323155738413
-1,,936,DETAIN RPT,Detain,Enemy,Unknown,3,9,12/28/2014 0:00:00,936,600310.642921335413121,4050267.652658871375024
-1,,937,IED EXPLOSION RPT,IED,Friendly,CWIED,2,0,12/28/2014 0:00:00,937,604197.835591414128430,4051674.467008739709854
-1,,938,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,6,0,12/28/2014 0:00:00,938,601970.439918787451461,4051294.260445621795952
-1,,939,INDIRECT FIRE RPT (Rocket),Indirect Fire,Friendly,Rocket,1,5,12/28/2014 0:00:00,939,595972.305979658733122,4045492.902991660870612
-1,,940,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,5,12/28/2014 0:00:00,940,596121.066239434527233,4045941.238064246717840
-1,,941,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,2,9,12/28/2014 0:00:00,941,600649.485741576412693,4050372.312213442754000
-1,,942,IED EXPLOSION RPT,IED,Friendly,VOIED,9,9,12/28/2014 0:00:00,942,599442.478287632693537,4050923.446510497014970
-1,,943,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,5,9,12/28/2014 0:00:00,943,602798.597533150226809,4050923.966794508509338
-1,,944,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,1,12/28/2014 0:00:00,944,603196.176239056629129,4052348.794644245412201
-1,,945,MINE STRIKE RPT,Mine,Neutral,Mine,4,8,12/28/2014 0:00:00,945,604660.230520764249377,4049550.042392980773002
-1,,946,UNEXPLODED ORDNANCE RPT,Unexploded Ordnance,Friendly,Unknown,2,5,12/28/2014 0:00:00,946,595956.991834499291144,4045739.317191415466368
-1,,947,IED EXPLOSION RPT,IED,Friendly,VOIED,2,9,12/28/2014 0:00:00,947,603950.548878958798014,4050836.103650396224111
-1,,948,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,9,12/28/2014 0:00:00,948,600117.550078662578017,4050141.599361460190266
-1,,949,IED EXPLOSION RPT,IED,Friendly,CWIED,0,4,12/28/2014 0:00:00,949,596307.275419023819268,4044982.174155083019286
